0,8.44392720e-08,3.60557828e-10,1.04531447e-10,6.07670619e-12,3.17541390e-11,3.12704570e-12,,1.01257028e+00,4.32370071e-03,1.25350958e-03,7.28700274e-05,3.80786055e-04,3.74985886e-05
0.01,8.21788950e-08,2.82291992e-10,1.06676020e-10,3.63911632e-12,3.29002320e-11,1.10302751e-12,,9.85464517e-01,3.38516040e-03,1.27922665e-03,4.36391851e-05,3.94529657e-04,1.32271732e-05
0.02,7.93817910e-08,1.83603681e-10,1.12325440e-10,4.86353277e-12,3.34120870e-11,1.37097014e-12,,9.51922490e-01,2.20171995e-03,1.34697279e-03,5.83220178e-05,4.00667668e-04,1.64402604e-05
0.03,7.63516550e-08,3.23068424e-10,1.13462950e-10,3.99245234e-12,3.39894350e-11,1.21248049e-12,,9.15586013e-01,3.87413908e-03,1.36061347e-03,4.78762840e-05,4.07591051e-04,1.45397003e-05
0.04,7.35437800e-08,1.79365645e-10,1.18410790e-10,4.00328769e-12,3.53954150e-11,1.05307915e-12,,8.81914823e-01,2.15089870e-03,1.41994647e-03,4.80062183e-05,4.24451139e-04,1.26282075e-05
0.05,7.07299960e-08,2.95709564e-10,1.24536680e-10,5.20783251e-12,3.58069940e-11,1.23140696e-12,,8.48172774e-01,3.54605988e-03,1.49340630e-03,6.24507563e-05,4.29386670e-04,1.47666608e-05
0.06,6.82245440e-08,2.27073869e-10,1.23343260e-10,3.21110855e-12,3.66302770e-11,1.32091255e-12,,8.18128150e-01,2.72300133e-03,1.47909516e-03,3.85066450e-05,4.39259231e-04,1.58399848e-05
7.0000000000000007E-2,6.55878340e-08,2.02347217e-10,1.24833390e-10,4.36973479e-12,3.70258520e-11,2.03044095e-12,,7.86509519e-01,2.42648679e-03,1.49696435e-03,5.24005413e-05,4.44002847e-04,2.43484353e-05
0.08,6.29693980e-08,2.19112937e-10,1.31444410e-10,3.70092043e-12,3.73198500e-11,2.46602886e-12,,7.55110024e-01,2.62753624e-03,1.57624171e-03,4.43803213e-05,4.47528383e-04,2.95718742e-05
0.09,6.06541560e-08,2.37471226e-10,1.30394010e-10,4.08932361e-12,3.92506040e-11,1.81338914e-12,,7.27346341e-01,2.84768330e-03,1.56364563e-03,4.90379351e-05,4.70681402e-04,2.17456155e-05
0.1,5.83412650e-08,1.54753776e-10,1.33098090e-10,2.97588044e-12,3.82576160e-11,1.38119997e-12,,6.99610849e-01,1.85576059e-03,1.59607214e-03,3.56858605e-05,4.58773790e-04,1.65629334e-05
0.11,5.59696490e-08,1.56589626e-10,1.33052420e-10,8.77594772e-13,3.92193250e-11,9.34023095e-13,,6.71171146e-01,1.87777556e-03,1.59552448e-03,1.05238518e-05,4.70306314e-04,1.12005232e-05
0.12,5.37782730e-08,1.87258908e-10,1.35204430e-10,3.60941400e-12,3.97743990e-11,2.18413561e-12,,6.44892826e-01,2.24555233e-03,1.62133074e-03,4.32830038e-05,4.76962594e-04,2.61914953e-05
0.13,5.18647130e-08,1.64830872e-10,1.35363330e-10,3.49249640e-12,4.02107720e-11,1.35241579e-12,,6.21945992e-01,1.97660209e-03,1.62323622e-03,4.18809632e-05,4.82195447e-04,1.62177622e-05
0.14000000000000001,4.98210740e-08,1.24983260e-10,1.36491880e-10,3.66478702e-12,4.03307230e-11,1.29315915e-12,,5.97439289e-01,1.49876155e-03,1.63676945e-03,4.39470203e-05,4.83633863e-04,1.55071744e-05
0.15,4.78102030e-08,1.62712714e-10,1.34596910e-10,4.51824239e-12,3.94027160e-11,1.45670744e-12,,5.73325531e-01,1.95120178e-03,1.61404554e-03,5.41813997e-05,4.72505483e-04,1.74683962e-05
0.16,4.60311620e-08,1.42538746e-10,1.33017390e-10,4.14394013e-12,4.02023570e-11,1.71885144e-12,,5.51991808e-01,1.70928164e-03,1.59510441e-03,4.96928798e-05,4.82094537e-04,2.06119479e-05
0.17,4.42765380e-08,9.33555667e-11,1.32694400e-10,2.93224198e-12,4.11440290e-11,1.75413377e-12,,5.30950886e-01,1.11949179e-03,1.59123121e-03,3.51625613e-05,4.93386783e-04,2.10350430e-05
0.18,4.24631640e-08,1.56654374e-10,1.30438180e-10,4.40420189e-12,3.98499990e-11,1.52492807e-12,,5.09205452e-01,1.87855199e-03,1.56417530e-03,5.28138605e-05,4.77869166e-04,1.82864774e-05
0.19,4.07459900e-08,1.21229830e-10,1.29126940e-10,2.66949772e-12,3.95987300e-11,2.11329278e-12,,4.88613620e-01,1.45375155e-03,1.54845131e-03,3.20118113e-05,4.74856024e-04,2.53419695e-05
0.2,3.92497030e-08,1.45709147e-10,1.29138820e-10,3.74427668e-12,4.02271610e-11,1.30482974e-12,,4.70670598e-01,1.74730013e-03,1.54859377e-03,4.49002363e-05,4.82391979e-04,1.56471246e-05
0.21,3.77075020e-08,1.50001881e-10,1.26026860e-10,4.95411738e-12,3.85380930e-11,1.97784669e-12,,4.52176988e-01,1.79877730e-03,1.51127609e-03,5.94082811e-05,4.62137185e-04,2.37177408e-05
0.22,3.62939210e-08,1.72617924e-10,1.24968950e-10,4.89274026e-12,3.81880300e-11,1.61459850e-12,,4.35225751e-01,2.06998207e-03,1.49858995e-03,5.86722651e-05,4.57939335e-04,1.93617782e-05
0.23,3.48240580e-08,1.32477432e-10,1.22723260e-10,3.17632871e-12,3.84696020e-11,1.13875889e-12,,4.17599598e-01,1.58862940e-03,1.47166031e-03,3.80895756e-05,4.61315862e-04,1.36556531e-05
0.24,3.34232660e-08,1.59851523e-10,1.20584430e-10,4.08777785e-12,3.86752350e-11,1.25239986e-12,,4.00801723e-01,1.91689124e-03,1.44601211e-03,4.90193988e-05,4.63781751e-04,1.50184013e-05
0.25,3.22094650e-08,1.01009252e-10,1.17818380e-10,3.78982416e-12,3.82638230e-11,1.25469277e-12,,3.86246187e-01,1.21127248e-03,1.41284247e-03,4.54464280e-05,4.58848222e-04,1.50458972e-05
0.26,3.08832480e-08,8.34250979e-11,1.16817070e-10,3.70171828e-12,3.77975590e-11,1.34489133e-12,,3.70342593e-01,1.00040861e-03,1.40083506e-03,4.43898888e-05,4.53256925e-04,1.61275311e-05
0.27,2.96755990e-08,7.80606582e-11,1.12491860e-10,2.14879300e-12,3.66824090e-11,1.09754728e-12,,3.55860831e-01,9.36079864e-04,1.34896845e-03,2.57676774e-05,4.39884382e-04,1.31614558e-05
0.28000000000000003,2.85019680e-08,5.72611784e-11,1.12036720e-10,3.35490601e-12,3.55724260e-11,1.26677334e-12,,3.41787002e-01,6.86658777e-04,1.34351055e-03,4.02310207e-05,4.26573801e-04,1.51907638e-05
0.28999999999999998,2.74589560e-08,8.02120616e-11,1.07816440e-10,1.66675173e-12,3.56372480e-11,1.50479922e-12,,3.29279517e-01,9.61878844e-04,1.29290222e-03,1.99871839e-05,4.27351127e-04,1.80450983e-05
0.3,2.63628470e-08,7.37736662e-11,1.05592368e-10,3.69349762e-12,3.49045000e-11,1.45973070e-12,,3.16135308e-01,8.84671549e-04,1.26623182e-03,4.42913092e-05,4.18564234e-04,1.75046502e-05
0.31,2.52766100e-08,7.66212963e-11,1.03621280e-10,1.76291901e-12,3.39401470e-11,1.07902237e-12,,3.03109482e-01,9.18819470e-04,1.24259513e-03,2.11403929e-05,4.07000004e-04,1.29393107e-05
0.32,2.43825870e-08,9.92057623e-11,1.01273899e-10,3.26831612e-12,3.37116610e-11,2.09307036e-12,,2.92388628e-01,1.18964557e-03,1.21444604e-03,3.91926610e-05,4.04260069e-04,2.50994683e-05
0.33,2.33749810e-08,8.17290914e-11,9.93428200e-11,3.31158717e-12,3.36266670e-11,1.47300831e-12,,2.80305720e-01,9.80070609e-04,1.19128913e-03,3.97115543e-05,4.03240846e-04,1.76638713e-05
0.34,2.24546270e-08,5.38536903e-11,9.64290050e-11,2.81676142e-12,3.26653840e-11,1.21356843e-12,,2.69269113e-01,6.45797207e-04,1.15634754e-03,3.37777532e-05,3.91713430e-04,1.45527465e-05
0.35,2.15806360e-08,6.53210343e-11,9.43778420e-11,1.90401640e-12,3.22098030e-11,1.48906524e-12,,2.58788476e-01,7.83310137e-04,1.13175061e-03,2.28323903e-05,3.86250241e-04,1.78564212e-05
0.36,2.07286720e-08,5.85515823e-11,9.19642930e-11,2.86599678e-12,3.14576650e-11,9.94203048e-13,,2.48571981e-01,7.02132912e-04,1.10280806e-03,3.43681688e-05,3.77230829e-04,1.19221830e-05
0.37,1.99256070e-08,5.82768477e-11,8.81160650e-11,2.21704081e-12,3.03328910e-11,8.76542024e-13,,2.38941868e-01,6.98838377e-04,1.05666127e-03,2.65860845e-05,3.63742878e-04,1.05112275e-05
0.38,1.91838140e-08,5.84687144e-11,8.65306260e-11,1.78166721e-12,3.04085560e-11,1.28751475e-12,,2.30046510e-01,7.01139184e-04,1.03764916e-03,2.13652156e-05,3.64650230e-04,1.54394885e-05
0.39,1.84268270e-08,5.40645770e-11,8.18807600e-11,2.85701526e-12,2.92031140e-11,8.35781996e-13,,2.20968950e-01,6.48326098e-04,9.81889372e-04,3.42604652e-05,3.50194933e-04,1.00224456e-05
0.4,1.77048640e-08,5.32166010e-11,8.02546940e-11,2.46820767e-12,2.85054510e-11,1.14582246e-12,,2.12311388e-01,6.38157425e-04,9.62390079e-04,2.95980017e-05,3.41828769e-04,1.37403573e-05
0.41,1.70170880e-08,5.67066464e-11,7.71142410e-11,1.73720637e-12,2.80744830e-11,7.29390916e-13,,2.04063786e-01,6.80008997e-04,9.24730714e-04,2.08320547e-05,3.36660731e-04,8.74663583e-06
0.42,1.63211210e-08,5.42439931e-11,7.68563010e-11,1.88833342e-12,2.74232670e-11,1.19876362e-12,,1.95717959e-01,6.50477601e-04,9.21637576e-04,2.26443247e-05,3.28851545e-04,1.43752117e-05
0.43,1.56992320e-08,3.89089935e-11,7.48518440e-11,2.32258825e-12,2.67283240e-11,1.02507295e-12,,1.88260454e-01,4.66584912e-04,8.97600732e-04,2.78517776e-05,3.20517998e-04,1.22923656e-05
0.44,1.50994670e-08,3.76194386e-11,7.11456690e-11,1.76298201e-12,2.64027290e-11,6.64590189e-13,,1.81068253e-01,4.51120958e-04,8.53157399e-04,2.11411484e-05,3.16613561e-04,7.96956506e-06
0.45,1.44964940e-08,4.73163275e-11,6.99606690e-11,2.36962443e-12,2.51785350e-11,1.26250472e-12,,1.73837583e-01,5.67403125e-04,8.38947237e-04,2.84158213e-05,3.01933396e-04,1.51395758e-05
0.46,1.39225360e-08,4.58346846e-11,6.66799090e-11,2.35637315e-12,2.50664180e-11,9.14713609e-13,,1.66954852e-01,5.49635711e-04,7.99605353e-04,2.82569159e-05,3.00588923e-04,1.09689696e-05
0.47,1.33704590e-08,5.16019073e-11,6.47228720e-11,1.50733517e-12,2.40018670e-11,8.84829215e-13,,1.60334511e-01,6.18794504e-04,7.76137155e-04,1.80755086e-05,2.87823148e-04,1.06106050e-05
0.48,1.28655390e-08,4.39788059e-11,6.30345940e-11,1.28394371e-12,2.35087990e-11,7.61502049e-13,,1.54279662e-01,5.27380572e-04,7.55891835e-04,1.53966657e-05,2.81910425e-04,9.13170284e-06
