0,2.63196010e-07,3.48165262e-10,6.86291440e-09,2.82636020e-11,2.74743400e-09,2.41744194e-11,,3.15616715e+00,4.17509279e-03,8.22979991e-02,3.38928589e-04,3.29463997e-02,2.89892345e-04
0.01,1.77315060e-07,1.32044683e-10,7.05305440e-09,3.00460207e-11,2.83713780e-09,1.16307870e-11,,2.12630871e+00,1.58344000e-03,8.45781006e-02,3.60302816e-04,3.40221006e-02,1.39472889e-04
0.02,1.39189580e-07,1.73020800e-10,7.24699690e-09,1.27026723e-11,2.92655790e-09,2.01193039e-11,,1.66911945e+00,2.07481324e-03,8.69038006e-02,1.52326614e-04,3.50943995e-02,2.41264622e-04
0.03,1.17602670e-07,1.44170779e-10,7.39514920e-09,3.30698047e-11,2.99957500e-09,1.24554991e-11,,1.41025574e+00,1.72885248e-03,8.86803982e-02,3.96563122e-04,3.59699985e-02,1.49362588e-04
0.04,1.02415760e-07,2.17447691e-10,7.47933260e-09,1.36765199e-11,3.05431290e-09,1.48285560e-11,,1.22813890e+00,2.60756711e-03,8.96899002e-02,1.64004700e-04,3.66263989e-02,1.77819570e-04
0.05,9.06369870e-08,1.05334520e-10,7.54309330e-09,1.85634572e-11,3.09728430e-09,1.94225892e-11,,1.08689140e+00,1.26313978e-03,9.04544993e-02,2.22607379e-04,3.71416989e-02,2.32909830e-04
0.06,8.12406700e-08,7.22933672e-11,7.57234700e-09,3.17378613e-11,3.14199860e-09,2.46066203e-11,,9.74213606e-01,8.66920249e-04,9.08053008e-02,3.80590858e-04,3.76778993e-02,2.95075167e-04
7.0000000000000007E-2,7.34669900e-08,7.14654202e-11,7.55864580e-09,3.41165189e-11,3.17463780e-09,1.76222166e-11,,8.80993981e-01,8.56991760e-04,9.06410001e-02,4.09115002e-04,3.80692988e-02,2.11320305e-04
0.08,6.68608040e-08,1.20167458e-10,7.54281800e-09,2.11684092e-11,3.20978730e-09,2.04501025e-11,,8.01774591e-01,1.44101190e-03,9.04511979e-02,2.53845177e-04,3.84908010e-02,2.45231460e-04
0.09,6.12052600e-08,1.18193541e-10,7.50608440e-09,2.02472873e-11,3.21794290e-09,1.71075533e-11,,7.33955014e-01,1.41734129e-03,9.00106997e-02,2.42799361e-04,3.85886005e-02,2.05148618e-04
0.1,5.62966130e-08,7.13914889e-11,7.45105470e-09,2.40803863e-11,3.23743970e-09,1.73096798e-11,,6.75092000e-01,8.56105198e-04,8.93508001e-02,2.88764728e-04,3.88224002e-02,2.07572458e-04
