0,6.37052000e-09,3.49807000e-11,6.27671000e-09,5.66130000e-11,6.03692000e-09,4.35466000e-11,,1.90983385e+00,1.04869500e-02,1.88171032e+00,1.69721504e-02,1.80982309e+00,1.30549423e-02
0.01,6.65409000e-09,5.01718000e-11,6.55308000e-09,4.09681000e-11,6.28708000e-09,2.98400000e-11,,1.99484600e+00,1.50411272e-02,1.96456396e+00,1.22819274e-02,1.88481917e+00,8.94580695e-03
0.02,6.78431000e-09,3.65602000e-11,6.67499000e-09,2.97068000e-11,6.34500000e-09,3.10142000e-11,,2.03388497e+00,1.09604722e-02,2.00111166e+00,8.90587459e-03,1.90218315e+00,9.29782325e-03
0.03,6.75106000e-09,4.50503000e-11,6.64926000e-09,2.76014000e-11,6.28003000e-09,2.63847000e-11,,2.02391687e+00,1.35057402e-02,1.99339800e+00,8.27469155e-03,1.88270563e+00,7.90993407e-03
0.04,6.68519000e-09,5.76719000e-11,6.52309000e-09,2.18269000e-11,6.11987000e-09,2.30787000e-11,,2.00416954e+00,1.72896007e-02,1.95557318e+00,6.54354000e-03,1.83469087e+00,6.91882020e-03
0.05,6.49141000e-09,3.90618000e-11,6.36993000e-09,3.09949000e-11,5.93950000e-09,2.72745000e-11,,1.94607576e+00,1.17104330e-02,1.90965697e+00,9.29203726e-03,1.78061730e+00,8.17668940e-03
0.06,6.33653000e-09,4.94152000e-11,6.15133000e-09,2.02320000e-11,5.69547000e-09,2.15901000e-11,,1.89964390e+00,1.48143043e-02,1.84412234e+00,6.06540101e-03,1.70745895e+00,6.47254915e-03
7.0000000000000007E-2,6.11669000e-09,5.40375000e-11,5.94721000e-09,2.50425000e-11,5.46885000e-09,2.23508000e-11,,1.83373753e+00,1.62000349e-02,1.78292870e+00,7.50755263e-03,1.63951998e+00,6.70060127e-03
0.08,5.84711000e-09,2.66778000e-11,5.69587000e-09,3.94313000e-11,5.21417000e-09,2.19858000e-11,,1.75291948e+00,7.99780324e-03,1.70757887e+00,1.18212063e-02,1.56316884e+00,6.59117702e-03
0.09,5.59084000e-09,3.35365000e-11,5.45546000e-09,1.96721000e-11,4.93676000e-09,2.19940000e-11,,1.67609167e+00,1.00539898e-02,1.63550576e+00,5.89754721e-03,1.48000341e+00,6.59363532e-03
0.1,5.37884000e-09,4.02367000e-11,5.18438000e-09,3.43035000e-11,4.69517000e-09,1.68807000e-11,,1.61253566e+00,1.20626592e-02,1.55423802e+00,1.02839306e-02,1.40757656e+00,5.06070655e-03
0.11,5.12087000e-09,3.64962000e-11,4.94449000e-09,2.40402000e-11,4.42942000e-09,2.11490000e-11,,1.53519820e+00,1.09412855e-02,1.48232081e+00,7.20707065e-03,1.32790671e+00,6.34031069e-03
0.12,4.88683000e-09,2.90986000e-11,4.70043000e-09,2.86784000e-11,4.18044000e-09,2.56144000e-11,,1.46503478e+00,8.72354082e-03,1.40915346e+00,8.59756803e-03,1.25326438e+00,7.67900394e-03
0.13,4.64749000e-09,3.66451000e-11,4.46016000e-09,2.29640000e-11,3.93958000e-09,1.72091000e-11,,1.39328245e+00,1.09859246e-02,1.33712233e+00,6.88443401e-03,1.18105637e+00,5.15915839e-03
0.14000000000000001,4.41371000e-09,3.29820000e-11,4.21776000e-09,1.73065000e-11,3.70930000e-09,1.37311000e-11,,1.32319697e+00,9.88775485e-03,1.26445264e+00,5.18835817e-03,1.11202016e+00,4.11648022e-03
