0.0,3.05404165,0.0432034017,0.010917116999999999
0.01,2.03357163,0.0455610403,0.0116105284
0.02,1.57653119,0.047737418499999996,0.012226161200000002
0.03,1.3122284,0.049179943,0.012720778
0.04,1.12182389,0.0501494443,0.0131192154
0.05,0.9731792979999999,0.0507474571,0.013455212
0.06,0.852826932,0.0509280892,0.013673833799999998
0.07,0.7531455440000001,0.0508337985,0.0138779973
0.08,0.668169156,0.050279856399999996,0.0139979094
0.09,0.595822689,0.0496320121,0.0140449541
0.1,0.533075168,0.0487139672,0.0140531696
0.11,0.47844530700000004,0.0477324011,0.0140175435
0.12,0.430963482,0.0464545478,0.0139420221
0.13,0.388758316,0.0452192026,0.0138043347
0.14,0.351688715,0.043831377000000005,0.0136509452
0.15,0.318599242,0.0423201076,0.0134875871
0.16,0.28942540699999997,0.0408687128,0.0132608325
0.17,0.263416828,0.039339586600000004,0.0129928648
0.18,0.23998560100000002,0.0377381924,0.012749018400000001
0.19,0.21928507600000002,0.0361935106,0.0124777842
0.2,0.20034235399999997,0.034704489399999996,0.012187783
0.21,0.183072929,0.0330916036,0.0118603908
0.22,0.167880095,0.0316615492,0.011544639099999999
0.23,0.153998481,0.0301626252,0.011242676699999999
0.24,0.141391225,0.0288062754,0.0108687097
0.25,0.129939992,0.0274397794,0.0105322903
0.26,0.11960959300000001,0.0260476488,0.0101540674
0.27,0.110083245,0.0247834995,0.00982660858
0.28,0.101466647,0.0235732302,0.009477098659999999
0.29,0.0936459734,0.0223622389,0.00916771069
0.3,0.08636816259999999,0.021229890499999998,0.00880983428
0.31,0.0798168855,0.0200906132,0.00849240431
0.32,0.073634105,0.0190787896,0.00813236616
0.33,0.0681063074,0.0180376008,0.007840688359999999
0.34,0.0632064167,0.017135143999999998,0.00750805052
0.35,0.0585002195,0.0161950512,0.0072223748099999995
0.36,0.0542134092,0.0153829302,0.006906949620000001
0.37,0.0502002099,0.0145355213,0.0066248066599999995
0.38,0.04651627269999999,0.0137150757,0.0063131422999999996
0.39,0.0431706572,0.012992529099999999,0.00607572718
0.4,0.0400831918,0.0122686526,0.00579751402
0.41,0.0371752313,0.011613773,0.00554102251
0.42,0.0345918909,0.0109676224,0.005277451460000001
0.43,0.0321275358,0.010377461,0.0050246640600000005
0.44,0.0299366273,0.00981073637,0.00480482061
0.45,0.0277402051,0.009252851979999999,0.0045862870200000004
0.46,0.0258141273,0.00874629483,0.00437128426
0.47,0.0240440363,0.00825591255,0.004169404620000001
0.48,0.022411014,0.0077896154799999996,0.00396765533
0.49,0.0208162152,0.007361572890000001,0.00377515907
0.5,0.0193829171,0.006936890490000001,0.0036060326
0.51,0.0180956203,0.006551142859999999,0.0034128729600000005
0.52,0.0168551942,0.00617550219,0.0032554942699999996
0.53,0.015737701,0.00585744206,0.0030897168300000003
0.54,0.0146564144,0.00551256189,0.00294687268
0.55,0.0137162364,0.00520130837,0.00279108829
0.56,0.012760410600000001,0.00492079844,0.0026527529
0.57,0.0119397798,0.00464354486,0.00252085333
0.58,0.0111558134,0.00437836224,0.00239013255
0.59,0.0103553115,0.00412411473,0.0022745294600000003
0.6,0.00966611912,0.0038876973200000003,0.0021584562899999997
0.61,0.009077546550000001,0.0036577231700000005,0.0020493124100000003
0.62,0.00845651604,0.0034579851299999997,0.00194088935
0.63,0.00790133878,0.00326930115,0.00183756468
0.64,0.00737549813,0.00307678511,0.0017434326100000002
0.65,0.00689935312,0.00290725103,0.0016601772400000002
0.66,0.006422052950000001,0.00273033619,0.00156607719
0.67,0.006041955799999999,0.00258393434,0.00148659117
0.68,0.0056265531799999996,0.00242833018,0.0014058980800000002
0.69,0.00526528,0.00229056883,0.00134244892
0.7,0.00492999368,0.00216169717,0.00127046456
0.71,0.00459821864,0.00203487129,0.00119562491
0.72,0.00431352253,0.0019261107800000001,0.0011330771699999999
0.73,0.0040185349100000005,0.0018038121300000003,0.00107006427
0.74,0.0037803592700000003,0.0017063250199999998,0.0010138941
0.75,0.0035224177200000005,0.0016053675099999998,0.000956991501
0.76,0.00331029285,0.0015083626999999999,0.000909057289
0.77,0.00308321577,0.00142509763,0.000857432824
0.78,0.00288185693,0.0013429848300000001,0.000809384031
0.79,0.00270166452,0.00126288089,0.000770269641
0.8,0.0025202147699999997,0.00119331092,0.000724486081
0.81,0.0023770016399999997,0.00112096397,0.000680851169
0.82,0.0022187248899999995,0.00105234149,0.000645234326
0.83,0.00207343767,0.000987322427,0.000610182963
0.84,0.0019362625899999998,0.0009304060370000001,0.000574569022
0.85,0.0018129512399999998,0.0008737442909999999,0.000540165763
0.86,0.0016938614399999996,0.000821634151,0.0005107982620000001
0.87,0.00158597573,0.0007687344040000001,0.00048016825
0.88,0.0014793386,0.000722102971,0.00045108930500000003
0.89,0.00137196193,0.000674407513,0.00042608873699999996
0.9,0.00127518797,0.000630018863,0.000398227933
0.91,0.00119450256,0.0005898021360000001,0.000372412828
0.92,0.00111243063,0.000549368996,0.00034677555999999994
0.93,0.00104020455,0.0005132452519999999,0.000326865959
0.94,0.0009585402159999999,0.000479093183,0.000304645594
0.95,0.000888304659,0.000442402339,0.00028086117600000004
0.96,0.0008205343799999999,0.000406338062,0.000259035206
0.97,0.000748963379,0.000373008048,0.00024010499100000001
0.98,0.0006814464359999999,0.000341058614,0.000219181468
0.99,0.0006160173200000001,0.000305485409,0.000194841918
1.0,0.000558956922,0.000281218624,0.000180286742
