0,8.42715340e-08,3.30465364e-10,5.89868200e-11,9.34157976e-13,1.02275286e-11,7.94975387e-13,,1.01055881e+00,3.96284094e-03,7.07352150e-04,1.12021406e-05,1.22645438e-04,9.53310502e-06
0.01,7.99765970e-08,1.96307836e-10,6.10111360e-11,7.69340637e-13,1.07259556e-11,4.11344286e-13,,9.59055224e-01,2.35406435e-03,7.31627137e-04,9.22570082e-06,1.28622424e-04,4.93271658e-06
0.02,7.43408730e-08,2.04112837e-10,6.41494620e-11,1.54638581e-12,1.11178830e-11,4.94436289e-13,,8.91473322e-01,2.44765956e-03,7.69260996e-04,1.85437921e-05,1.33322299e-04,5.92913082e-06
0.03,6.90599560e-08,9.48380107e-11,6.67286230e-11,1.15382474e-12,1.13350030e-11,5.40625857e-13,,8.28146158e-01,1.13726881e-03,8.00189516e-04,1.38363182e-05,1.35925936e-04,6.48302218e-06
0.04,6.40517630e-08,1.41462083e-10,6.84128390e-11,1.77324915e-12,1.14380440e-11,2.07079818e-13,,7.68089419e-01,1.69637062e-03,8.20386127e-04,2.12642689e-05,1.37161573e-04,2.48323871e-06
0.05,5.93524250e-08,1.57343835e-10,6.97773190e-11,1.82397445e-12,1.20207050e-11,3.42257054e-13,,7.11736375e-01,1.88681980e-03,8.36748559e-04,2.18725514e-05,1.44148668e-04,4.10424334e-06
0.06,5.47118540e-08,1.44004536e-10,7.15619420e-11,1.13187861e-12,1.19765460e-11,4.76274088e-13,,6.56088048e-01,1.72685896e-03,8.58149220e-04,1.35731468e-05,1.43619127e-04,5.71133518e-06
7.0000000000000007E-2,5.07873870e-08,9.86859620e-11,7.19619120e-11,1.49240426e-12,1.19633130e-11,3.51642537e-13,,6.09027023e-01,1.18341228e-03,8.62945539e-04,1.78964617e-05,1.43460440e-04,4.21679122e-06
0.08,4.69179960e-08,8.02189578e-11,7.25777500e-11,9.91886445e-13,1.22008490e-11,1.99852797e-13,,5.62626454e-01,9.61961541e-04,8.70330483e-04,1.18944030e-05,1.46308900e-04,2.39657445e-06
0.09,4.33776950e-08,8.05805797e-11,7.23690540e-11,1.65480330e-12,1.23188290e-11,5.82218222e-13,,5.20172232e-01,9.66298002e-04,8.67827863e-04,1.98439020e-05,1.47723681e-04,6.98178528e-06
0.1,4.00669950e-08,7.45837083e-11,7.06378020e-11,1.13774482e-12,1.22049160e-11,4.02806871e-13,,4.80471317e-01,8.94385329e-04,8.47067212e-04,1.36434926e-05,1.46357671e-04,4.83033848e-06
0.11,3.70534600e-08,6.15899337e-11,7.09825910e-11,1.27183229e-12,1.23778930e-11,3.53174306e-13,,4.44333914e-01,7.38567904e-04,8.51201817e-04,1.52514291e-05,1.48431959e-04,4.23515974e-06
0.12,3.42791120e-08,6.16810060e-11,6.88049560e-11,1.32193984e-12,1.22548930e-11,3.17866186e-13,,4.11064770e-01,7.39660017e-04,8.25088275e-04,1.58523038e-05,1.46956980e-04,3.81175541e-06
0.13,3.16680900e-08,6.45372373e-11,6.82219240e-11,9.14592399e-13,1.21632870e-11,3.73141376e-13,,3.79754182e-01,7.73911080e-04,8.18096731e-04,1.09675161e-05,1.45858468e-04,4.47459881e-06
0.14000000000000001,2.92870420e-08,4.51055722e-11,6.71811350e-11,1.52155387e-12,1.19119030e-11,3.94809472e-13,,3.51201372e-01,5.40892414e-04,8.05615904e-04,1.82460150e-05,1.42843947e-04,4.73443608e-06
0.15,2.70285750e-08,8.18023231e-11,6.49270600e-11,6.17954014e-13,1.17748800e-11,4.01495918e-13,,3.24118517e-01,9.80948781e-04,7.78585716e-04,7.41031812e-06,1.41200809e-04,4.81461793e-06
0.16,2.49604160e-08,3.68546913e-11,6.35912250e-11,1.13797428e-12,1.15816920e-11,3.59859927e-13,,2.99317779e-01,4.41950340e-04,7.62566786e-04,1.36462442e-05,1.38884156e-04,4.31533169e-06
0.17,2.30777020e-08,5.58263108e-11,6.11137470e-11,1.36062842e-12,1.14322010e-11,3.98964645e-13,,2.76740840e-01,6.69452277e-04,7.32857617e-04,1.63162456e-05,1.37091506e-04,4.78426366e-06
0.18,2.12974800e-08,5.36016969e-11,5.90406210e-11,9.09428942e-13,1.13385170e-11,1.83650734e-13,,2.55392955e-01,6.42775379e-04,7.07997316e-04,1.09055975e-05,1.35968075e-04,2.20228420e-06
0.19,1.96983000e-08,4.38255463e-11,5.71291420e-11,1.03616667e-12,1.08756780e-11,2.68172415e-13,,2.36216071e-01,5.25542730e-04,6.85075436e-04,1.24253981e-05,1.30417850e-04,3.21584270e-06
0.2,1.81765850e-08,4.00572818e-11,5.56113050e-11,1.15113046e-12,1.06801960e-11,2.09211247e-13,,2.17968124e-01,4.80354839e-04,6.66873993e-04,1.38040092e-05,1.28073688e-04,2.50879816e-06
0.21,1.67900860e-08,3.78948766e-11,5.29896690e-11,5.93115085e-13,1.02433870e-11,2.64376889e-13,,2.01341646e-01,4.54423928e-04,6.35436125e-04,7.11245717e-06,1.22835607e-04,3.17032790e-06
0.22,1.55307250e-08,3.61802009e-11,5.10060430e-11,8.47266053e-13,9.92957660e-12,2.69235966e-13,,1.86239769e-01,4.33862055e-04,6.11649080e-04,1.01601589e-05,1.19072487e-04,3.22859648e-06
0.23,1.43302270e-08,3.69068311e-11,4.88059340e-11,7.97443956e-13,9.76862660e-12,3.04536457e-13,,1.71843759e-01,4.42575584e-04,5.85266037e-04,9.56270735e-06,1.17142423e-04,3.65190931e-06
0.24,1.32300450e-08,2.76559490e-11,4.60157670e-11,6.64134480e-13,9.28294000e-12,1.80642783e-13,,1.58650708e-01,3.31641798e-04,5.51807196e-04,7.96410033e-06,1.11318216e-04,2.16621376e-06
0.25,1.22091630e-08,3.89617958e-11,4.40481060e-11,6.75255908e-13,9.13779660e-12,1.83521437e-13,,1.46408599e-01,4.67218102e-04,5.28211599e-04,8.09746514e-06,1.09577700e-04,2.20073371e-06
0.26,1.12769760e-08,3.23665850e-11,4.17904760e-11,4.41319753e-13,8.79414430e-12,2.38654553e-13,,1.35230094e-01,3.88130323e-04,5.01138781e-04,5.29217334e-06,1.05456725e-04,2.86187340e-06
