0.000, 1.000000e+00, 1.000000e+00, 1.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.010, 1.173869e+00, 1.173497e+00, 1.167943e+00, 9.871134e-01, -7.641884e-22, -7.641884e-22
0.020, 9.254094e-01, 9.250499e-01, 9.196756e-01, 7.780500e-01, -7.442965e-22, 1.387704e-17
0.030, 7.315606e-01, 7.312122e-01, 7.260509e-01, 6.149717e-01, -7.211983e-22, -7.211983e-22
0.040, 5.798025e-01, 5.794687e-01, 5.744976e-01, 4.873274e-01, -6.948756e-22, -6.948756e-22
0.050, 4.606179e-01, 4.602964e-01, 4.555453e-01, 3.870989e-01, 1.387712e-17, 6.938226e-18
0.060, 3.667384e-01, 3.664323e-01, 3.618734e-01, 3.081641e-01, -6.387276e-22, -6.387276e-22
0.070, 2.925881e-01, 2.922946e-01, 2.879552e-01, 2.458276e-01, 3.468837e-18, 6.938284e-18
0.080, 2.338713e-01, 2.335932e-01, 2.294416e-01, 1.964730e-01, -5.806086e-22, -5.806086e-22
0.090, 1.872656e-01, 1.869999e-01, 1.830625e-01, 1.573039e-01, 6.938342e-18, -6.939446e-18
0.100, 1.501915e-01, 1.499408e-01, 1.461834e-01, 1.261495e-01, -6.939417e-18, -5.231972e-22
0.110, 1.206393e-01, 1.204004e-01, 1.168500e-01, 1.013190e-01, -4.956786e-22, -4.956786e-22
0.120, 9.703820e-02, 9.681362e-02, 8.926355e-02, 8.149095e-02, -4.680847e-22, -4.680847e-22
0.130, 7.815638e-02, 7.794261e-02, 6.854649e-02, 6.562942e-02, -4.421108e-22, -4.421108e-22
0.140, 6.302530e-02, 6.282508e-02, 5.513362e-02, 5.291993e-02, -6.939310e-18, -4.162136e-22
0.150, 5.088131e-02, 5.069089e-02, 4.439635e-02, 4.272039e-02, -3.920917e-22, -3.920917e-22
0.160, 4.112075e-02, 4.094296e-02, 3.579040e-02, 3.452338e-02, 6.938526e-18, -6.939262e-18
0.170, 3.326538e-02, 3.309634e-02, 2.888247e-02, 2.792687e-02, -3.459942e-22, -3.459942e-22
0.180, 2.693543e-02, 2.677810e-02, 2.333114e-02, 2.261172e-02, 6.938570e-18, -6.939218e-18
0.190, 2.182874e-02, 2.167911e-02, 1.886405e-02, 1.832401e-02, -3.039586e-22, -3.039586e-22
0.200, 1.770443e-02, 1.756561e-02, 1.526566e-02, 1.486136e-02, -2.840084e-22, -2.840084e-22
0.210, 1.437013e-02, 1.423800e-02, 1.236363e-02, 1.206213e-02, -2.659645e-22, -2.659645e-22
0.220, 1.167194e-02, 1.154982e-02, 1.002097e-02, 9.797059e-03, -2.479774e-22, -2.479774e-22
0.230, 9.486570e-03, 9.370202e-03, 8.127914e-03, 7.962569e-03, -2.318814e-22, -2.318814e-22
0.240, 7.715069e-03, 7.607982e-03, 6.596882e-03, 6.475569e-03, -2.157631e-22, -2.157631e-22
0.250, 6.277947e-03, 6.036267e-03, 5.357527e-03, 5.269286e-03, -2.015073e-22, -2.015073e-22
0.260, 5.111228e-03, 4.910853e-03, 4.353531e-03, 4.290014e-03, -1.871381e-22, -1.871381e-22
