0,4.90676000e-09,5.59671000e-11,4.87743000e-09,4.52277000e-11,4.79413000e-09,2.68586000e-11,,1.47100964e+00,1.67785145e-02,1.46221673e+00,1.35589234e-02,1.43724402e+00,8.05200571e-03
0.01,4.91761000e-09,4.19124000e-11,4.90132000e-09,3.31577000e-11,4.81057000e-09,2.45634000e-11,,1.47426239e+00,1.25650214e-02,1.46937877e+00,9.94042838e-03,1.44217260e+00,7.36392206e-03
0.02,4.75447000e-09,3.62959000e-11,4.75450000e-09,1.83727000e-11,4.68666000e-09,3.09970000e-11,,1.42535425e+00,1.08812371e-02,1.42536324e+00,5.50799689e-03,1.40502532e+00,9.29266682e-03
0.03,4.56136000e-09,2.95115000e-11,4.53959000e-09,3.10589000e-11,4.44174000e-09,3.31006000e-11,,1.36746133e+00,8.84732512e-03,1.36093484e+00,9.31122397e-03,1.33160015e+00,9.92331024e-03
0.04,4.32162000e-09,3.89754000e-11,4.29444000e-09,3.04682000e-11,4.17842000e-09,1.80362000e-11,,1.29558908e+00,1.16845310e-02,1.28744072e+00,9.13413657e-03,1.25265880e+00,5.40711673e-03
0.05,4.07492000e-09,3.31220000e-11,4.07246000e-09,1.63627000e-11,3.90584000e-09,4.11422000e-11,,1.22163028e+00,9.92972579e-03,1.22089279e+00,4.90541405e-03,1.17094137e+00,1.23341213e-02
0.06,3.79456000e-09,3.16022000e-11,3.78569000e-09,2.36000000e-11,3.66052000e-09,2.30051000e-11,,1.13758047e+00,9.47410122e-03,1.13492131e+00,7.07510201e-03,1.09739629e+00,6.89675548e-03
7.0000000000000007E-2,3.55441000e-09,2.80295000e-11,3.52982000e-09,1.80633000e-11,3.40263000e-09,1.87858000e-11,,1.06558531e+00,8.40303270e-03,1.05821341e+00,5.41524111e-03,1.02008281e+00,5.63184116e-03
0.08,3.29289000e-09,3.03313000e-11,3.26640000e-09,1.56365000e-11,3.15809000e-09,1.31849000e-11,,9.87183587e-01,9.09309498e-03,9.79242085e-01,4.68770477e-03,9.46771564e-01,3.95273358e-03
0.09,3.06747000e-09,1.75702000e-11,3.02884000e-09,1.86387000e-11,2.90882000e-09,1.86577000e-11,,9.19604371e-01,5.26741345e-03,9.08023388e-01,5.58774169e-03,8.72042298e-01,5.59343774e-03
0.1,2.84732000e-09,2.46118000e-11,2.81654000e-09,1.28131000e-11,2.67960000e-09,2.56393000e-11,,8.53605062e-01,7.37843202e-03,8.44377450e-01,3.84127074e-03,8.03323870e-01,7.68646877e-03
0.11,2.62491000e-09,3.19789000e-11,2.59763000e-09,1.54930000e-11,2.47402000e-09,1.92166000e-11,,7.86928221e-01,9.58703304e-03,7.78749883e-01,4.64468455e-03,7.41692537e-01,5.76099175e-03
0.12,2.40805000e-09,4.08022000e-11,2.39057000e-09,1.48271000e-11,2.26377000e-09,1.34283000e-11,,7.21915228e-01,1.22321918e-02,7.16674856e-01,4.44505275e-03,6.78661173e-01,4.02570306e-03
0.13,2.23475000e-09,2.39706000e-11,2.19982000e-09,1.14617000e-11,2.07767000e-09,9.88483000e-12,,6.69961196e-01,7.18620509e-03,6.59489445e-01,3.43613122e-03,6.22869796e-01,2.96339748e-03
0.14000000000000001,2.04938000e-09,1.70035000e-11,2.02255000e-09,1.62655000e-11,1.89948000e-09,1.14504000e-11,,6.14388668e-01,5.09752106e-03,6.06345236e-01,4.87627423e-03,5.69449778e-01,3.43274356e-03
