0.14000000000000001,1.98227000e-09,1.31412000e-11,1.92036000e-09,7.49194000e-12,1.63693000e-09,6.55775000e-12,,5.94269596e-01,3.93963265e-03,5.75709445e-01,2.24602711e-03,4.90739268e-01,1.96596399e-03,,
0.15,1.78513000e-09,9.80126000e-12,1.72303000e-09,9.90226000e-12,1.46003000e-09,6.75423000e-12,,5.35168511e-01,2.93834383e-03,5.16551399e-01,2.96862287e-03,4.37705982e-01,2.02486721e-03,,
0.16,1.60215000e-09,1.09876000e-11,1.54611000e-09,8.07120000e-12,1.29142000e-09,7.68022000e-12,,4.80312487e-01,3.29399961e-03,4.63512117e-01,2.41968489e-03,3.87157976e-01,2.30247203e-03,,
0.17,1.44518000e-09,1.11781000e-11,1.38511000e-09,5.79280000e-12,1.15319000e-09,9.06838000e-12,,4.33254064e-01,3.35111007e-03,4.15245532e-01,1.73663775e-03,3.45717665e-01,2.71863193e-03,,
0.18,1.30449000e-09,1.10372000e-11,1.24012000e-09,7.13142000e-12,1.02267000e-09,7.90336000e-12,,3.91076264e-01,3.30886932e-03,3.71778623e-01,2.13794593e-03,3.06588753e-01,2.36936772e-03,,
0.19,1.17049000e-09,9.15989000e-12,1.11379000e-09,7.57380000e-12,9.09170000e-10,7.97954000e-12,,3.50904074e-01,2.74606594e-03,3.33905842e-01,2.27056812e-03,2.72562309e-01,2.39220591e-03,,
0.2,1.06048000e-09,6.56040000e-12,1.00151000e-09,3.99587000e-12,8.11232000e-10,4.99673000e-12,,3.17923906e-01,1.96675844e-03,3.00245145e-01,1.19793169e-03,2.43201235e-01,1.49798197e-03,,
0.21,9.43557000e-10,7.07449000e-12,8.95581000e-10,4.76645000e-12,7.21224000e-10,4.58916000e-12,,2.82871272e-01,2.12087875e-03,2.68488429e-01,1.42894576e-03,2.16217516e-01,1.37579556e-03,,
0.22,8.53836000e-10,8.63015000e-12,8.01347000e-10,4.78586000e-12,6.38800000e-10,3.70811000e-12,,2.55973593e-01,2.58725388e-03,2.40237787e-01,1.43476473e-03,1.91507422e-01,1.11166341e-03,,
0.23,7.65108000e-10,7.75397000e-12,7.20175000e-10,3.64249000e-12,5.69949000e-10,5.34319000e-12,,2.29373608e-01,2.32458173e-03,2.15903033e-01,1.09199103e-03,1.70866412e-01,1.60184806e-03,,
0.24,6.93194000e-10,8.72109000e-12,6.45858000e-10,3.91000000e-12,5.07065000e-10,3.10364000e-12,,2.07814333e-01,2.61451701e-03,1.93623357e-01,1.17218851e-03,1.52014263e-01,9.30447864e-04,,
0.25,6.18557000e-10,6.21542000e-12,5.76628000e-10,3.81412000e-12,4.51806000e-10,3.84691000e-12,,1.85438723e-01,1.86333604e-03,1.72868725e-01,1.14344441e-03,1.35448031e-01,1.15327460e-03,,
0.26,5.56872000e-10,6.62273000e-12,5.16953000e-10,4.38174000e-12,4.02363000e-10,1.99855000e-12,,1.66946026e-01,1.98544451e-03,1.54978611e-01,1.31361260e-03,1.20625393e-01,5.99150217e-04,,
0.27,5.00565000e-10,5.83987000e-12,4.63345000e-10,3.98313000e-12,3.55039000e-10,3.33562000e-12,,1.50065612e-01,1.75074898e-03,1.38907336e-01,1.19411233e-03,1.06438014e-01,9.99993719e-04,,
0.28000000000000003,4.52099000e-10,4.08243000e-12,4.14796000e-10,3.31745000e-12,3.17039000e-10,3.22631000e-12,,1.35535870e-01,1.22388172e-03,1.24352712e-01,9.94546490e-04,9.50459011e-02,9.67223405e-04,,
0.28999999999999998,4.05665000e-10,5.03468000e-12,3.72787000e-10,2.48454000e-12,2.82372000e-10,2.95362000e-12,,1.21615307e-01,1.50935909e-03,1.11758731e-01,7.44846354e-04,8.46529960e-02,8.85473000e-04,,
0.3,3.64064000e-10,2.44810000e-12,3.33054000e-10,2.73419000e-12,2.52146000e-10,3.39150000e-12,,1.09143641e-01,7.33921916e-04,9.98470773e-02,8.19689541e-04,7.55914691e-02,1.01674612e-03,,
0.31,3.26940000e-10,3.22971000e-12,2.95846000e-10,2.32944000e-12,2.23019000e-10,2.08988000e-12,,9.80141462e-02,9.68242700e-04,8.86923995e-02,6.98348543e-04,6.68594142e-02,6.26530262e-04,,
0.32,2.94439000e-10,3.00469000e-12,2.65598000e-10,1.64989000e-12,1.98487000e-10,2.24251000e-12,,8.82705915e-02,9.00783401e-04,7.96242773e-02,4.94624579e-04,5.95049056e-02,6.72287585e-04,,
0.33,2.63543000e-10,2.58778000e-12,2.38446000e-10,2.56187000e-12,1.76852000e-10,2.35798000e-12,,7.90082038e-02,7.75796927e-04,7.14843124e-02,7.68029304e-04,5.30188958e-02,7.06904620e-04,,
0.34,2.38563000e-10,3.33224000e-12,2.12580000e-10,3.17312000e-12,1.57230000e-10,1.70007000e-12,,7.15193882e-02,9.98980420e-04,6.37298807e-02,9.51277444e-04,4.71363682e-02,5.09668164e-04,,
0.35,2.13374000e-10,2.10198000e-12,1.90673000e-10,1.66607000e-12,1.40663000e-10,2.02458000e-12,,6.39679159e-02,6.30157751e-04,5.71623273e-02,4.99475221e-04,4.21697065e-02,6.06953815e-04,,
0.36,1.91564000e-10,2.33220000e-12,1.70445000e-10,1.53753000e-12,1.24936000e-10,1.39459000e-12,,5.74294424e-02,6.99175971e-04,5.10981255e-02,4.60939898e-04,3.74548705e-02,4.18087564e-04,,
0.37,1.71128000e-10,2.15045000e-12,1.53154000e-10,1.41408000e-12,1.11310000e-10,1.62253000e-12,,5.13028838e-02,6.44688691e-04,4.59144141e-02,4.23930519e-04,3.33698985e-02,4.86422257e-04,,
0.38,1.54375000e-10,1.99896000e-12,1.37353000e-10,1.87942000e-12,9.90648000e-11,8.03643000e-13,,4.62804607e-02,5.99273132e-04,4.11773935e-02,5.63435941e-04,2.96988799e-02,2.40926110e-04,,
0.39,1.37741000e-10,1.89622000e-12,1.23084000e-10,9.87524000e-13,8.79938000e-11,1.69665000e-12,,4.12937130e-02,5.68472455e-04,3.68996549e-02,2.96052247e-04,2.63798776e-02,5.08642874e-04,,
0.4,1.24214000e-10,2.09713000e-12,1.08602000e-10,1.18351000e-12,7.82285000e-11,1.17443000e-12,,3.72384204e-02,6.28703757e-04,3.25580605e-02,3.54807372e-04,2.34523143e-02,3.52085256e-04,,
0.41,1.12408000e-10,1.58660000e-12,9.81581000e-11,1.36931000e-12,7.00772000e-11,1.25342000e-12,,3.36990706e-02,4.75650714e-04,2.94270581e-02,4.10508811e-04,2.10086160e-02,3.75765863e-04,,
0.42,1.00603000e-10,1.92374000e-12,8.77590000e-11,1.36622000e-12,6.17449000e-11,1.05284000e-12,,3.01600207e-02,5.76722743e-04,2.63094863e-02,4.09582452e-04,1.85106553e-02,3.15633491e-04,,
0.43,8.92238000e-11,1.73709000e-12,7.78693000e-11,9.44339000e-13,5.54030000e-11,9.61898000e-13,,2.67486223e-02,5.20766481e-04,2.33446288e-02,2.83105710e-04,1.66094016e-02,2.88369766e-04,,
0.44,8.07770000e-11,1.97802000e-12,6.97707000e-11,1.23855000e-12,4.92447000e-11,7.38863000e-13,,2.42163354e-02,5.92995478e-04,2.09167296e-02,3.71307949e-04,1.47631897e-02,2.21505555e-04,,
0.45,7.19158000e-11,1.88820000e-12,6.27563000e-11,7.82695000e-13,4.39718000e-11,4.61911000e-13,,2.15598145e-02,5.66068119e-04,1.88138654e-02,2.34646058e-04,1.31824140e-02,1.38477434e-04,,
0.46,6.48544000e-11,9.85459000e-13,5.59744000e-11,1.39395000e-12,3.91847000e-11,6.71594000e-13,,1.94428600e-02,2.95433176e-04,1.67807030e-02,4.17895697e-04,1.17472775e-02,2.01338816e-04,,
0.47,5.77562000e-11,1.18469000e-12,5.03740000e-11,7.04129000e-13,3.45992000e-11,2.58230000e-13,,1.73148732e-02,3.55161127e-04,1.51017453e-02,2.11092564e-04,1.03725792e-02,7.74154064e-05,,
0.48,5.20113000e-11,1.18811000e-12,4.43982000e-11,9.81105000e-13,3.10514000e-11,7.08219000e-13,,1.55925955e-02,3.56186417e-04,1.33102455e-02,2.94127880e-04,9.30897553e-03,2.12318715e-04,,
0.49,4.71523000e-11,7.26374000e-13,4.02977000e-11,7.61554000e-13,2.72664000e-11,5.16784000e-13,,1.41359039e-02,2.17761447e-04,1.20809465e-02,2.28308146e-04,8.17426108e-03,1.54927946e-04,,
0.5,4.18643000e-11,1.22830000e-12,3.57466000e-11,4.23414000e-13,2.49444000e-11,4.51084000e-13,,1.25506014e-02,3.68235076e-04,1.07165611e-02,1.26936324e-04,7.47814299e-03,1.35231581e-04,,
0.51,3.76996000e-11,9.45235000e-13,3.16740000e-11,7.13604000e-13,2.22188000e-11,5.16212000e-13,,1.13020557e-02,2.83374324e-04,9.49562631e-03,2.13933097e-04,6.66102867e-03,1.54756464e-04,,
0.52,3.34986000e-11,2.42930000e-13,2.86454000e-11,4.18500000e-13,1.96320000e-11,4.43126000e-13,,1.00426276e-02,7.28285818e-05,8.58767488e-03,1.25463144e-04,5.88552554e-03,1.32845833e-04,,
0.53,3.04490000e-11,8.08840000e-13,2.58816000e-11,4.16069000e-13,1.75664000e-11,3.55374000e-13,,9.12838055e-03,2.42484132e-04,7.75910848e-03,1.24734348e-04,5.26627423e-03,1.06538445e-04,,
0.54,2.69527000e-11,4.99918000e-13,2.28125000e-11,3.39511000e-13,1.56734000e-11,4.19123000e-13,,8.08021618e-03,1.49871646e-04,6.83901545e-03,1.01782837e-04,4.69876711e-03,1.25649914e-04,,
0.55000000000000004,2.38426000e-11,5.45979000e-13,2.01366000e-11,5.61591000e-13,1.38723000e-11,4.45123000e-13,,7.14783166e-03,1.63680386e-04,6.03680081e-03,1.68360746e-04,4.15881092e-03,1.33444518e-04,,
0.56000000000000005,2.19598000e-11,5.53925000e-13,1.80849000e-11,4.37805000e-13,1.23545000e-11,2.55847000e-13,,6.58338242e-03,1.66062537e-04,5.42171662e-03,1.31250637e-04,3.70378592e-03,7.67010010e-05,,
0.56999999999999995,1.96441000e-11,4.79742000e-13,1.61335000e-11,3.24658000e-13,1.11076000e-11,2.24905000e-13,,5.88915302e-03,1.43823033e-04,4.83670162e-03,9.73300198e-05,3.32997471e-03,6.74248228e-05,,
0.57999999999999996,1.73730000e-11,6.24094000e-13,1.46925000e-11,4.37880000e-13,1.00195000e-11,2.59501000e-13,,5.20829437e-03,1.87098674e-04,4.40470069e-03,1.31273122e-04,3.00377053e-03,7.77964426e-05,,
0.59,1.55854000e-11,5.62259000e-13,1.29676000e-11,3.54155000e-13,8.93741000e-12,1.99496000e-13,,4.67238537e-03,1.68561008e-04,3.88758868e-03,1.06172998e-04,2.67936811e-03,5.98073962e-05,,
0.6,1.43560000e-11,5.46459000e-13,1.16064000e-11,3.17333000e-13,8.02356000e-12,3.41563000e-13,,4.30382053e-03,1.63824287e-04,3.47951118e-03,9.51340401e-05,2.40540277e-03,1.02398011e-04,,
0.61,1.26522000e-11,3.69748000e-13,1.04063000e-11,2.92071000e-13,7.04141000e-12,1.84365000e-13,,3.79303414e-03,1.10847662e-04,3.11973026e-03,8.75606830e-05,2.11096161e-03,5.52712365e-05,,
0.62,1.13449000e-11,2.49869000e-13,9.25921000e-12,1.43704000e-13,6.23873000e-12,1.82022000e-13,,3.40111546e-03,7.49088417e-05,2.77584133e-03,4.30813754e-05,1.87032420e-03,5.45688228e-05,,
0.63,9.96786000e-12,3.42716000e-13,8.33351000e-12,2.23660000e-13,5.64039000e-12,1.66863000e-13,,2.98828925e-03,1.02743672e-04,2.49832345e-03,6.70515812e-05,1.69094638e-03,5.00242689e-05,,
0.64,9.06830000e-12,1.90148000e-13,7.44705000e-12,1.45631000e-13,5.00201000e-12,1.43792000e-13,,2.71860795e-03,5.70049363e-05,2.23256942e-03,4.36590755e-05,1.49956487e-03,4.31077571e-05,,
0.65,8.10813000e-12,2.47981000e-13,6.71334000e-12,2.57692000e-13,4.44264000e-12,1.68535000e-13,,2.43075622e-03,7.43428335e-05,2.01260870e-03,7.72541181e-05,1.33186997e-03,5.05255219e-05,,
0.66,7.21836000e-12,3.66159000e-13,5.92474000e-12,1.16573000e-13,3.94024000e-12,1.65673000e-13,,2.16400989e-03,1.09771707e-04,1.77619237e-03,3.49477062e-05,1.18125423e-03,4.96675159e-05,,
0.67,6.66447000e-12,2.74728000e-13,5.33597000e-12,1.60113000e-13,3.50125000e-12,1.58617000e-13,,1.99795784e-03,8.23613824e-05,1.59968356e-03,4.80006698e-05,1.04964834e-03,4.75521803e-05,,
0.68,5.87479000e-12,2.12838000e-13,4.86568000e-12,1.75040000e-13,3.14570000e-12,1.01986000e-13,,1.76121773e-03,6.38072272e-05,1.45869417e-03,5.24756718e-05,9.43057135e-04,3.05746336e-05,,
0.69,5.24865000e-12,2.52298000e-13,4.32374000e-12,1.13595000e-13,2.88522000e-12,5.79540000e-14,,1.57350568e-03,7.56370376e-05,1.29622464e-03,3.40549243e-05,8.64967196e-04,1.73741721e-05,,
0.7,4.68379000e-12,1.81922000e-13,3.84047000e-12,1.69426000e-13,2.47719000e-12,1.46025000e-13,,1.40416492e-03,5.45388435e-05,1.15134394e-03,5.07926370e-05,7.42642879e-04,4.37771937e-05,,
0.71,4.18273000e-12,1.46953000e-13,3.44920000e-12,1.17380000e-13,2.21404000e-12,9.31231000e-14,,1.25395091e-03,4.40554011e-05,1.03404415e-03,3.51896387e-05,6.63752494e-04,2.79176030e-05,,
0.72,3.83518000e-12,2.01368000e-13,3.02614000e-12,9.46308000e-14,2.04037000e-12,1.26586000e-13,,1.14975804e-03,6.03686077e-05,9.07213949e-04,2.83696001e-05,6.11687538e-04,3.79495281e-05,,
0.73,3.26500000e-12,1.56222000e-13,2.71246000e-12,1.01193000e-13,1.79732000e-12,8.04990000e-14,,9.78822375e-04,4.68341774e-05,8.13175051e-04,3.03368982e-05,5.38822981e-04,2.41329931e-05,,
0.74,2.92993000e-12,1.37993000e-13,2.39899000e-12,6.36997000e-14,1.57745000e-12,8.33796000e-14,,8.78370916e-04,4.13692607e-05,7.19199109e-04,1.90966896e-05,4.72907613e-04,2.49965752e-05,,
0.75,2.65042000e-12,1.18236000e-13,2.16187000e-12,1.00250000e-13,1.38756000e-12,7.71755000e-14,,7.94575927e-04,3.54462611e-05,6.48112321e-04,3.00541939e-05,4.15980023e-04,2.31366328e-05,,
0.76,2.41815000e-12,9.76515000e-14,1.89183000e-12,7.80056000e-14,1.28099000e-12,8.33963000e-14,,7.24943132e-04,2.92751832e-05,5.67156366e-04,2.33854906e-05,3.84031141e-04,2.50015818e-05,,
0.77,2.17284000e-12,1.21515000e-13,1.75890000e-12,8.52295000e-14,1.11340000e-12,7.01465000e-14,,6.51401044e-04,3.64292805e-05,5.27304954e-04,2.55511613e-05,3.33788923e-04,2.10293917e-05,,
0.78,1.96841000e-12,9.56344000e-14,1.52746000e-12,8.19027000e-14,1.03380000e-12,6.82424000e-14,,5.90114472e-04,2.86704718e-05,4.57920988e-04,2.45538117e-05,3.09925443e-04,2.04585568e-05,,
0.79,1.73764000e-12,1.24978000e-13,1.33851000e-12,7.70672000e-14,9.13043000e-13,2.85832000e-14,,5.20931367e-04,3.74674618e-05,4.01275203e-04,2.31041653e-05,2.73723405e-04,8.56902779e-06,,
0.8,1.56474000e-12,1.06832000e-13,1.24392000e-12,4.39072000e-14,8.21841000e-13,3.91765000e-14,,4.69097251e-04,3.20274279e-05,3.72917834e-04,1.31630474e-05,2.46381733e-04,1.17448192e-05,,
0.81,1.38068000e-12,1.08848000e-13,1.09864000e-12,5.75935000e-14,7.32128000e-13,3.65283000e-14,,4.13917451e-04,3.26318095e-05,3.29363986e-04,1.72660969e-05,2.19486453e-04,1.09509088e-05,,
0.82,1.22556000e-12,6.42250000e-14,9.88717000e-13,3.76937000e-14,6.15335000e-13,4.48220000e-14,,3.67413645e-04,1.92541706e-05,2.96409900e-04,1.13002870e-05,1.84472792e-04,1.34372976e-05,,
0.83,1.06183000e-12,6.40136000e-14,8.56701000e-13,4.55003000e-14,5.49847000e-13,3.61728000e-14,,3.18328626e-04,1.91907945e-05,2.56832499e-04,1.36406468e-05,1.64839984e-04,1.08443326e-05,,
0.84,9.95126000e-13,8.75024000e-14,7.69118000e-13,4.61135000e-14,5.05678000e-13,3.99405000e-14,,2.98331270e-04,2.62325596e-05,2.30575776e-04,1.38244795e-05,1.51598451e-04,1.19738607e-05,,
0.85,8.76846000e-13,4.51731000e-14,7.11759000e-13,3.40075000e-14,4.13892000e-13,1.56125000e-14,,2.62871818e-04,1.35425547e-05,2.13379980e-04,1.01951920e-05,1.24081700e-04,4.68050975e-06,,
0.86,7.69614000e-13,6.17553000e-14,5.97961000e-13,1.58877000e-14,3.98233000e-13,3.17904000e-14,,2.30724473e-04,1.85137732e-05,1.79264198e-04,4.76301263e-06,1.19387250e-04,9.53052216e-06,,
0.87,6.65582000e-13,6.05542000e-14,5.46232000e-13,3.20376000e-14,3.48612000e-13,1.77433000e-14,,1.99536464e-04,1.81536925e-05,1.63756234e-04,9.60463085e-06,1.04511248e-04,5.31930752e-06,,
0.88,6.28630000e-13,5.52787000e-14,4.98956000e-13,2.72953000e-14,3.11717000e-13,2.10630000e-14,,1.88458533e-04,1.65721373e-05,1.49583246e-04,8.18292508e-06,9.34504056e-05,6.31452854e-06,,
0.89,5.55774000e-13,5.35758000e-14,4.17473000e-13,2.42040000e-14,2.74324000e-13,2.23085000e-14,,1.66616854e-04,1.60616208e-05,1.25155257e-04,7.25617665e-06,8.22402662e-05,6.68792005e-06,,
0.9,4.77998000e-13,6.24775000e-14,3.88796000e-13,2.50001000e-14,2.67892000e-13,2.28218000e-14,,1.43300195e-04,1.87302833e-05,1.16558109e-04,7.49484143e-06,8.03120012e-05,6.84180352e-06,,
0.91,4.27069000e-13,2.87288000e-14,3.44634000e-13,4.75943000e-14,2.19466000e-13,1.94594000e-14,,1.28032065e-04,8.61267757e-06,1.03318674e-04,1.42684122e-05,6.57942516e-05,5.83378136e-06,,
0.92,3.85250000e-13,3.31150000e-14,2.99676000e-13,3.06620000e-14,1.93585000e-13,1.65955000e-14,,1.15495044e-04,9.92762725e-06,8.98406046e-05,9.19223635e-06,5.80353230e-05,4.97520574e-06,,
0.93,3.11515000e-13,3.15960000e-14,2.64995000e-13,2.58167000e-14,1.71676000e-13,1.79115000e-14,,9.33898476e-05,9.47224250e-06,7.94435024e-05,7.73965195e-06,5.14671700e-05,5.36973261e-06,,
0.94,2.90529000e-13,2.63916000e-14,2.28000000e-13,2.32701000e-14,1.41523000e-13,1.85088000e-14,,8.70984030e-05,7.91200263e-06,6.83526804e-05,6.97620048e-06,4.24275280e-05,5.54879865e-06,,
0.95,2.49829000e-13,3.34120000e-14,1.96933000e-13,2.24932000e-14,1.28079000e-13,1.55484000e-14,,7.48968500e-05,1.00166656e-05,5.90390281e-05,6.74329172e-06,3.83971182e-05,4.66129305e-06,,
0.96,1.99709000e-13,2.85410000e-14,1.59731000e-13,1.46650000e-14,1.08410000e-13,1.16813000e-14,,5.98712520e-05,8.55637654e-06,4.78861491e-05,4.39645640e-06,3.25005004e-05,3.50196564e-06,,
0.97,1.82155000e-13,2.72709000e-14,1.32922000e-13,1.30577000e-14,8.97998000e-14,1.35571000e-14,,5.46086952e-05,8.17561014e-06,3.98490131e-05,3.91459998e-06,2.69213028e-05,4.06431633e-06,,
0.98,1.43393000e-13,3.31385000e-14,1.12195000e-13,1.29200000e-14,7.62159000e-14,7.94099000e-15,,4.29881399e-05,9.93467237e-06,3.36352148e-05,3.87331856e-06,2.28489520e-05,2.38064891e-06,,
0.99,1.14745000e-13,1.60203000e-14,9.18851000e-14,4.40858000e-15,5.91018000e-14,8.43586000e-15,,3.43996856e-05,4.80276511e-06,2.75464600e-05,1.32165903e-06,1.77182739e-05,2.52900720e-06,,
1,1.00326000e-13,3.72635000e-14,6.82844000e-14,1.60423000e-14,4.62099000e-14,1.13026000e-14,,3.00769781e-05,1.11713163e-05,2.04711481e-05,4.80936055e-06,1.38533795e-05,3.38843424e-06,,
