0.000, 1.000000e+00, -9.973342e-18, -2.057324e-18
0.013, 7.124544e+00, 5.207915e-02, 1.076742e-02
0.025, 6.281185e+00, 1.023031e-01, 2.137632e-02
0.037, 5.495191e+00, 1.490169e-01, 3.167420e-02
0.050, 4.783082e+00, 1.909216e-01, 4.152030e-02
0.062, 4.152279e+00, 2.271555e-01, 5.079027e-02
0.075, 3.602763e+00, 2.572991e-01, 5.937979e-02
0.087, 3.129535e+00, 2.813212e-01, 6.720682e-02
0.100, 2.724907e+00, 2.994925e-01, 7.421247e-02
0.113, 2.380213e+00, 3.122894e-01, 8.036074e-02
0.125, 2.086896e+00, 3.203077e-01, 8.563712e-02
0.138, 1.837091e+00, 3.241915e-01, 9.004642e-02
0.150, 1.623879e+00, 3.245830e-01, 9.361013e-02
0.163, 1.441330e+00, 3.220885e-01, 9.636344e-02
0.175, 1.284454e+00, 3.172594e-01, 9.835226e-02
0.188, 1.149085e+00, 3.105831e-01, 9.963034e-02
0.200, 1.031775e+00, 3.024816e-01, 1.002566e-01
0.212, 9.296705e-01, 2.933135e-01, 1.002930e-01
0.225, 8.404142e-01, 2.833797e-01, 9.980211e-02
0.237, 7.620564e-01, 2.729291e-01, 9.884614e-02
0.250, 6.929811e-01, 2.621655e-01, 9.748521e-02
0.263, 6.318450e-01, 2.512543e-01, 9.577659e-02
0.275, 5.775280e-01, 2.403275e-01, 9.377407e-02
0.287, 5.290927e-01, 2.294898e-01, 9.152742e-02
0.300, 4.857514e-01, 2.188230e-01, 8.908228e-02
0.312, 4.468401e-01, 2.083897e-01, 8.647999e-02
0.325, 4.117961e-01, 1.982369e-01, 8.375767e-02
0.338, 3.801414e-01, 1.883990e-01, 8.094837e-02
0.350, 3.514679e-01, 1.788998e-01, 7.808120e-02
0.362, 3.254259e-01, 1.697548e-01, 7.518165e-02
0.375, 3.017146e-01, 1.609729e-01, 7.227180e-02
0.388, 2.800745e-01, 1.525576e-01, 6.937060e-02
0.400, 2.602806e-01, 1.445079e-01, 6.649418e-02
0.412, 2.421374e-01, 1.368199e-01, 6.365609e-02
0.425, 2.254741e-01, 1.294868e-01, 6.086761e-02
0.438, 2.101413e-01, 1.225000e-01, 5.813795e-02
0.450, 1.960080e-01, 1.158495e-01, 5.547451e-02
0.463, 1.829583e-01, 1.095241e-01, 5.288311e-02
0.475, 1.708903e-01, 1.035121e-01, 5.036816e-02
0.487, 1.597132e-01, 9.780109e-02, 4.793287e-02
0.500, 1.493466e-01, 9.237862e-02, 4.557938e-02
0.512, 1.397187e-01, 8.723208e-02, 4.330897e-02
0.525, 1.307653e-01, 8.234893e-02, 4.112210e-02
0.537, 1.224288e-01, 7.771678e-02, 3.901862e-02
0.550, 1.146577e-01, 7.332346e-02, 3.699779e-02
0.562, 1.074052e-01, 6.915711e-02, 3.505845e-02
0.575, 1.006294e-01, 6.520619e-02, 3.319903e-02
0.588, 9.429204e-02, 6.145953e-02, 3.141766e-02
0.600, 8.835866e-02, 5.790633e-02, 2.971222e-02
0.613, 8.279779e-02, 5.453620e-02, 2.808040e-02
0.625, 7.758075e-02, 5.133913e-02, 2.651972e-02
0.637, 7.268135e-02, 4.830554e-02, 2.502761e-02
0.650, 6.807560e-02, 4.542623e-02, 2.360141e-02
0.662, 6.374149e-02, 4.269236e-02, 2.223839e-02
0.675, 5.965878e-02, 4.009552e-02, 2.093580e-02
0.688, 5.580880e-02, 3.762763e-02, 1.969090e-02
0.700, 5.217433e-02, 3.528098e-02, 1.850093e-02
0.713, 4.873943e-02, 3.304819e-02, 1.736316e-02
0.725, 4.548931e-02, 3.092220e-02, 1.627488e-02
0.738, 4.241022e-02, 2.889628e-02, 1.523344e-02
0.750, 3.948936e-02, 2.696397e-02, 1.423621e-02
0.762, 3.671479e-02, 2.511910e-02, 1.328063e-02
0.775, 3.407533e-02, 2.335577e-02, 1.236417e-02
0.787, 3.156049e-02, 2.166830e-02, 1.148437e-02
0.800, 2.916043e-02, 2.005127e-02, 1.063883e-02
0.812, 2.686587e-02, 1.849946e-02, 9.825196e-03
0.825, 2.466803e-02, 1.700786e-02, 9.041168e-03
0.838, 2.255861e-02, 1.557164e-02, 8.284505e-03
0.850, 2.052973e-02, 1.418614e-02, 7.553018e-03
0.863, 1.857387e-02, 1.284688e-02, 6.844565e-03
0.875, 1.668386e-02, 1.154949e-02, 6.157054e-03
0.887, 1.485283e-02, 1.028976e-02, 5.488435e-03
0.900, 1.307415e-02, 9.063591e-03, 4.836699e-03
0.912, 1.134146e-02, 7.866992e-03, 4.199874e-03
0.925, 9.648571e-03, 6.696063e-03, 3.576022e-03
0.938, 7.989492e-03, 5.546986e-03, 2.963234e-03
0.950, 6.358364e-03, 4.416014e-03, 2.359627e-03
0.963, 4.749454e-03, 3.299457e-03, 1.763338e-03
0.975, 3.157126e-03, 2.193671e-03, 1.172524e-03
0.988, 1.575813e-03, 1.095046e-03, 5.853517e-04
