0.000, 1.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
0.013, 2.725435e+00, 7.638378e-02, 1.811107e-02, 1.791213e-01, 1.061402e-14, 1.710554e-11
0.025, 2.742631e+00, 1.030697e-01, 2.516138e-02, 3.068187e-01, 1.369095e-14, 2.216893e-11
0.037, 2.643986e+00, 1.266724e-01, 3.178833e-02, 3.709982e-01, 1.699082e-14, 2.745273e-11
0.050, 2.479954e+00, 1.472249e-01, 3.796905e-02, 3.945387e-01, 2.031992e-14, 3.270771e-11
0.062, 2.284059e+00, 1.647945e-01, 4.367510e-02, 3.921339e-01, 2.348367e-14, 3.779045e-11
0.075, 2.076928e+00, 1.793990e-01, 4.887985e-02, 3.741084e-01, 2.652389e-14, 4.261174e-11
0.087, 1.872291e+00, 1.911688e-01, 5.356325e-02, 3.469677e-01, 2.934291e-14, 4.711328e-11
0.100, 1.677474e+00, 2.002137e-01, 5.771263e-02, 3.154521e-01, 3.200331e-14, 5.125464e-11
0.113, 1.497422e+00, 2.067510e-01, 6.132408e-02, 2.823880e-01, 3.437045e-14, 5.500772e-11
0.125, 1.331381e+00, 2.109406e-01, 6.440056e-02, 2.471742e-01, 3.650482e-14, 5.835315e-11
0.138, 1.184839e+00, 2.130827e-01, 6.695372e-02, 2.157448e-01, 3.843940e-14, 6.127865e-11
0.150, 1.056016e+00, 2.133789e-01, 6.900179e-02, 1.879068e-01, 4.006472e-14, 6.377831e-11
0.163, 9.433991e-01, 2.122155e-01, 7.056770e-02, 1.637329e-01, 4.143966e-14, 6.585140e-11
0.175, 8.449196e-01, 2.095832e-01, 7.167801e-02, 1.427642e-01, 4.255381e-14, 6.750254e-11
0.188, 7.588793e-01, 2.057724e-01, 7.236330e-02, 1.247300e-01, 4.343148e-14, 6.874047e-11
0.200, 6.835559e-01, 2.010083e-01, 7.265571e-02, 1.092056e-01, 4.404846e-14, 6.957823e-11
0.212, 6.175243e-01, 1.955194e-01, 7.258951e-02, 9.588244e-02, 4.445337e-14, 7.003196e-11
0.225, 5.594737e-01, 1.894846e-01, 7.219903e-02, 8.442590e-02, 4.457689e-14, 7.012116e-11
0.237, 5.083132e-01, 1.830671e-01, 7.151920e-02, 7.457635e-02, 4.451620e-14, 6.986745e-11
0.250, 4.630793e-01, 1.763955e-01, 7.058371e-02, 6.608545e-02, 4.427830e-14, 6.929464e-11
0.263, 4.229654e-01, 1.695806e-01, 6.942574e-02, 5.875429e-02, 4.381118e-14, 6.842771e-11
0.275, 3.872741e-01, 1.627094e-01, 6.807637e-02, 5.240521e-02, 4.321898e-14, 6.729289e-11
0.287, 3.554180e-01, 1.558540e-01, 6.656616e-02, 4.689321e-02, 4.243926e-14, 6.591655e-11
0.300, 3.268929e-01, 1.490701e-01, 6.492098e-02, 4.209252e-02, 4.151716e-14, 6.432561e-11
0.312, 3.012716e-01, 1.424023e-01, 6.316674e-02, 3.789930e-02, 4.048045e-14, 6.254617e-11
0.325, 2.781880e-01, 1.358842e-01, 6.132677e-02, 3.422467e-02, 3.931875e-14, 6.060426e-11
0.338, 2.573297e-01, 1.295415e-01, 5.942236e-02, 3.099463e-02, 3.805288e-14, 5.852458e-11
0.350, 2.384286e-01, 1.233924e-01, 5.747240e-02, 2.814620e-02, 3.674531e-14, 5.633102e-11
0.362, 2.212546e-01, 1.174500e-01, 5.549366e-02, 2.562652e-02, 3.537176e-14, 5.404593e-11
0.375, 2.056091e-01, 1.117223e-01, 5.350083e-02, 2.339066e-02, 3.392531e-14, 5.169050e-11
0.388, 1.913209e-01, 1.062140e-01, 5.150669e-02, 2.140067e-02, 3.243024e-14, 4.928395e-11
0.400, 1.782414e-01, 1.009267e-01, 4.952222e-02, 1.962423e-02, 3.095249e-14, 4.684436e-11
0.412, 1.662414e-01, 9.585967e-02, 4.755682e-02, 1.803387e-02, 2.939491e-14, 4.438774e-11
0.425, 1.552085e-01, 9.101022e-02, 4.561840e-02, 1.660611e-02, 2.787200e-14, 4.192890e-11
0.438, 1.450443e-01, 8.637438e-02, 4.371356e-02, 1.532088e-02, 2.629355e-14, 3.948056e-11
0.450, 1.356624e-01, 8.194704e-02, 4.184773e-02, 1.416095e-02, 2.480876e-14, 3.705438e-11
0.463, 1.269870e-01, 7.772230e-02, 4.002527e-02, 1.311150e-02, 2.327539e-14, 3.466007e-11
0.475, 1.189511e-01, 7.369367e-02, 3.824965e-02, 1.215976e-02, 2.175587e-14, 3.230642e-11
0.487, 1.114954e-01, 6.985423e-02, 3.652350e-02, 1.129467e-02, 2.031615e-14, 3.000053e-11
0.500, 1.045674e-01, 6.619684e-02, 3.484877e-02, 1.050665e-02, 1.881743e-14, 2.774848e-11
0.512, 9.812025e-02, 6.271420e-02, 3.322676e-02, 9.787376e-03, 1.743319e-14, 2.555389e-11
0.525, 9.211223e-02, 5.939895e-02, 3.165826e-02, 9.129577e-03, 1.607671e-14, 2.342421e-11
0.537, 8.650596e-02, 5.624378e-02, 3.014360e-02, 8.526909e-03, 1.473062e-14, 2.136108e-11
0.550, 8.126790e-02, 5.324144e-02, 2.868271e-02, 7.973813e-03, 1.341228e-14, 1.936709e-11
0.562, 7.636789e-02, 5.038482e-02, 2.727519e-02, 7.465403e-03, 1.221537e-14, 1.744423e-11
0.575, 7.177871e-02, 4.766697e-02, 2.592036e-02, 6.997379e-03, 1.094560e-14, 1.559397e-11
0.588, 6.747576e-02, 4.508110e-02, 2.461730e-02, 6.565944e-03, 9.786844e-15, 1.381757e-11
0.600, 6.343672e-02, 4.262064e-02, 2.336491e-02, 6.167739e-03, 8.666248e-15, 1.211580e-11
0.613, 5.964134e-02, 4.027924e-02, 2.216193e-02, 5.799785e-03, 7.597691e-15, 1.048930e-11
0.625, 5.607113e-02, 3.805076e-02, 2.100696e-02, 5.459436e-03, 6.532601e-15, 8.938620e-12
0.637, 5.270925e-02, 3.592928e-02, 1.989850e-02, 5.144332e-03, 5.592408e-15, 7.464241e-12
0.650, 4.954025e-02, 3.390909e-02, 1.883498e-02, 4.852372e-03, 4.620988e-15, 6.066515e-12
0.662, 4.655000e-02, 3.198474e-02, 1.781477e-02, 4.581672e-03, 3.753649e-15, 4.745981e-12
0.675, 4.372547e-02, 3.015097e-02, 1.683620e-02, 4.330547e-03, 2.927942e-15, 3.503118e-12
0.688, 4.105469e-02, 2.840273e-02, 1.589757e-02, 4.097485e-03, 2.140397e-15, 2.338549e-12
0.700, 3.852657e-02, 2.673518e-02, 1.499717e-02, 3.881127e-03, 1.411831e-15, 1.252952e-12
